afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	longpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp 
en_254	en	rltc	pro	32.05	0.0171606864274571	0.00078003120124805	0.0	0.825	0.075	0.2	0.05	0.0	0.475	2.2	1.35	0.4157566302652106	0.9944029850746269	0.01014040561622465	0.225	0.6136363636363636	0.06818181818181818	0.12121212121212122	0.13636363636363635	0.075	0.2	0.7	0.1	0.2	0.0	0.225	0.075	0.05	0.014388489208633094	0.02158273381294964	0.125	2.048780487804878	0.2926829268292683	0.0078003120124804995	0.7363636363636363	3.842765236053122	1.7233120256733063	0.18234610917537747	0.1643050716221448	0.0713317847464189	0.07818428184281843	0.06645373596593109	0.054219899341850564	0.09047619047619047
en_255	en	rltc	pro	27.324324324324323	0.025717111770524232	0.0009891196834817012	0.0009891196834817012	0.8918918918918919	0.1891891891891892	0.2702702702702703	0.0	0.02702702702702703	0.32432432432432434	2.108108108108108	1.0	0.4856577645895153	0.9919191919191919	0.003956478733926805	0.8918918918918919	0.7350427350427351	0.17094017094017094	0.042735042735042736	0.15384615384615385	0.0	0.24324324324324326	0.8378378378378378	0.13513513513513514	0.08108108108108109	0.0	0.13513513513513514	0.05405405405405406	0.08108108108108109	0.0472972972972973	0.0	0.08108108108108109	1.8918918918918919	0.05405405405405406	0.008902077151335312	0.6962962962962963	3.8353850237078437	1.6230776852831141	0.18494208494208494	0.39749034749034745	0.04137709137709138	0.10418275418275418	0.033655083655083656	0.03153153153153153	0.15276705276705274
en_257	en	rltc	pro	27.40740740740741	0.02027027027027027	0.0033783783783783786	0.002702702702702703	0.7592592592592593	0.09259259259259259	0.25925925925925924	0.0	0.0	0.5925925925925926	1.9814814814814814	1.4074074074074074	0.3912162162162162	0.9780405405405406	0.00472972972972973	0.12962962962962962	0.7666666666666667	0.06666666666666667	0.11666666666666667	0.075	0.0	0.14814814814814814	0.4074074074074074	0.12962962962962962	0.09259259259259259	0.0	0.18518518518518517	0.018518518518518517	0.07407407407407407	0.028169014084507043	0.023474178403755867	0.24074074074074073	1.3333333333333333	0.25925925925925924	0.008783783783783784	0.6976744186046512	3.480334550746114	1.5892272004140433	0.2212962962962963	0.2691358024691358	0.046913580246913576	0.05123456790123457	0.043827160493827164	0.051543209876543206	0.05679012345679012
en_26	en	rltc	pro	23.836363636363636	0.02135774218154081	0.0038138825324180014	0.0007627765064836003	0.6181818181818182	0.10909090909090909	0.34545454545454546	0.01818181818181818	0.0	0.5272727272727272	1.0909090909090908	0.5636363636363636	0.4263920671243326	0.9858906525573192	0.006102212051868803	0.34545454545454546	0.7847222222222222	0.16666666666666666	0.04861111111111111	0.13194444444444445	0.0	0.12727272727272726	0.4	0.05454545454545454	0.14545454545454545	0.03636363636363636	0.05454545454545454	0.12727272727272726	0.14545454545454545	0.04516129032258064	0.03225806451612903	0.2	1.4545454545454546	0.2909090909090909	0.011441647597254004	0.72	3.3920601783118274	1.6143272894162866	0.13090909090909092	0.3701515151515151	0.03151515151515151	0.11272727272727272	0.024696969696969693	0.056060606060606054	0.12848484848484848
en_269	en	rltc	pro	29.63157894736842	0.020426287744227355	0.0017761989342806395	0.004440497335701598	0.8421052631578947	0.10526315789473684	0.2894736842105263	0.05263157894736842	0.05263157894736842	0.6052631578947368	1.605263157894737	1.4736842105263157	0.44849023090586143	0.9674329501915708	0.014209591474245116	0.2631578947368421	0.7083333333333334	0.11666666666666667	0.14166666666666666	0.125	0.0	0.13157894736842105	0.9473684210526315	0.05263157894736842	0.18421052631578946	0.07894736842105263	0.21052631578947367	0.2631578947368421	0.10526315789473684	0.0880503144654088	0.025157232704402517	0.18421052631578946	2.263157894736842	0.18421052631578946	0.021314387211367674	0.688	3.62124446365458	1.5570009718158038	0.18395135566188198	0.17978468899521532	0.029605263157894735	0.15326953748006378	0.03289473684210526	0.05368819776714513	0.1299641148325359
en_27	en	rltc	pro	25.959183673469386	0.01650943396226415	0.0007861635220125787	0.0015723270440251573	0.8979591836734694	0.02040816326530612	0.22448979591836735	0.04081632653061224	0.0	0.4897959183673469	1.2448979591836735	1.2857142857142858	0.41273584905660377	0.9776536312849162	0.00550314465408805	0.22448979591836735	0.6850393700787402	0.12598425196850394	0.13385826771653545	0.1889763779527559	0.0	0.16326530612244897	0.673469387755102	0.04081632653061224	0.10204081632653061	0.061224489795918366	0.14285714285714285	0.14285714285714285	0.12244897959183673	0.1048951048951049	0.027972027972027972	0.12244897959183673	1.6862745098039216	0.27450980392156865	0.01179245283018868	0.7083333333333334	3.668690515972266	1.6764957252057715	0.2299253034547152	0.13370681605975723	0.04803921568627451	0.05392156862745098	0.026797385620915035	0.05130718954248366	0.18179271708683475
en_270	en	rltc	pro	25.585365853658537	0.04671115347950429	0.01334604385128694	0.004766444232602479	0.7560975609756098	0.07317073170731707	0.2926829268292683	0.0	0.0	0.4146341463414634	1.3902439024390243	1.8780487804878048	0.41086749285033364	0.9908045977011494	0.009532888465204958	0.3170731707317073	0.6697247706422018	0.14678899082568808	0.11009174311926606	0.1559633027522936	0.024390243902439025	0.024390243902439025	0.36585365853658536	0.12195121951219512	0.0975609756097561	0.04878048780487805	0.04878048780487805	0.0	0.12195121951219512	0.016129032258064516	0.008064516129032258	0.1951219512195122	1.7560975609756098	0.2926829268292683	0.00667302192564347	0.45528455284552843	3.5331498279796674	1.4778427761763289	0.16753774680603947	0.1889082462253194	0.024390243902439025	0.091869918699187	0.024390243902439025	0.00975609756097561	0.17607433217189314
en_274	en	rltc	pro	24.526315789473685	0.023605150214592276	0.001072961373390558	0.004291845493562232	0.7631578947368421	0.05263157894736842	0.21052631578947367	0.0	0.0	0.39473684210526316	1.763157894736842	1.2105263157894737	0.4645922746781116	0.9774266365688488	0.008583690987124463	0.3157894736842105	0.9024390243902439	0.06097560975609756	0.07317073170731707	0.14634146341463414	0.07894736842105263	0.23684210526315788	0.3684210526315789	0.07894736842105263	0.18421052631578946	0.02631578947368421	0.05263157894736842	0.10526315789473684	0.05263157894736842	0.051094890510948905	0.0072992700729927005	0.13157894736842105	1.05	0.375	0.016094420600858368	0.6808510638297872	3.5566069188934066	1.6265131308762906	0.08958333333333332	0.3083333333333333	0.08124999999999999	0.10625	0.0625	0.00625	0.09583333333333333
en_281	en	rltc	pro	17.350877192982455	0.07077856420626896	0.030333670374115267	0.004044489383215369	0.6140350877192983	0.05263157894736842	0.15789473684210525	0.0	0.0	0.3333333333333333	0.8421052631578947	1.1929824561403508	0.4256825075834176	0.9767981438515081	0.007077856420626896	0.22807017543859648	0.8270676691729323	0.045112781954887216	0.06015037593984962	0.06015037593984962	0.0	0.05263157894736842	0.2631578947368421	0.0	0.05263157894736842	0.017543859649122806	0.08771929824561403	0.017543859649122806	0.12280701754385964	0.0	0.03389830508474576	0.22807017543859648	1.0350877192982457	0.47368421052631576	0.006066734074823054	0.4503311258278146	3.011765050157226	1.3074254193400676	0.06725146198830409	0.23830409356725146	0.013157894736842103	0.14619883040935672	0.013157894736842103	0.07163742690058479	0.13450292397660818
en_282	en	rltc	pro	27.636363636363637	0.025219298245614034	0.008771929824561403	0.0	0.5454545454545454	0.06060606060606061	0.2727272727272727	0.0	0.0	0.3939393939393939	1.696969696969697	2.393939393939394	0.42543859649122806	0.9897959183673469	0.009868421052631578	0.06060606060606061	0.6605504587155964	0.09174311926605505	0.05504587155963303	0.06422018348623854	0.12121212121212122	0.36363636363636365	0.42424242424242425	0.0	0.15151515151515152	0.0	0.06060606060606061	0.06060606060606061	0.12121212121212122	0.0392156862745098	0.0392156862745098	0.12121212121212122	1.8484848484848484	0.2727272727272727	0.006578947368421052	0.6896551724137931	3.675013170549704	1.593906787432215	0.11287878787878788	0.123989898989899	0.13939393939393938	0.10479797979797979	0.11565656565656565	0.14494949494949497	0.10681818181818181
en_288	en	rltc	pro	22.901960784313726	0.03767123287671233	0.009417808219178082	0.0017123287671232876	0.8235294117647058	0.13725490196078433	0.09803921568627451	0.0	0.0	0.35294117647058826	1.3725490196078431	0.7450980392156863	0.425513698630137	0.9920159680638723	0.010273972602739725	0.1568627450980392	0.8173913043478261	0.1391304347826087	0.02608695652173913	0.22608695652173913	0.0196078431372549	0.1568627450980392	0.21568627450980393	0.058823529411764705	0.13725490196078433	0.0196078431372549	0.0784313725490196	0.0	0.11764705882352941	0.07042253521126761	0.02112676056338028	0.13725490196078433	1.1372549019607843	0.3333333333333333	0.01113013698630137	0.5806451612903226	3.3974756350263755	1.4081635890165562	0.058823529411764705	0.16176470588235295	0.06405228758169934	0.1588235294117647	0.06405228758169934	0.04738562091503268	0.11176470588235293
en_289	en	rltc	pro	28.1	0.02609727164887307	0.0035587188612099642	0.002372479240806643	0.9	0.03333333333333333	0.4	0.0	0.0	0.5333333333333333	2.0	1.6333333333333333	0.44958481613285883	0.9921465968586387	0.010676156583629894	0.3	0.72	0.23	0.01	0.04	0.06666666666666667	0.3	0.5	0.06666666666666667	0.1	0.0	0.0	0.06666666666666667	0.06666666666666667	0.046296296296296294	0.009259259259259259	0.1	1.8	0.23333333333333334	0.0071174377224199285	0.6875	3.715744657152856	1.6372195624917374	0.116984126984127	0.08833333333333333	0.1142063492063492	0.1714285714285714	0.06976190476190476	0.10198412698412698	0.13730158730158729
en_292	en	rltc	pro	27.70689655172414	0.03484754200373367	0.0006222775357809583	0.006845052893590542	0.7758620689655172	0.20689655172413793	0.39655172413793105	0.017241379310344827	0.034482758620689655	0.5517241379310345	1.3448275862068966	0.6551724137931034	0.4399502177971375	0.9658469945355191	0.009956440572495333	0.46551724137931033	0.6515837104072398	0.22171945701357465	0.03619909502262444	0.14479638009049775	0.0	0.1206896551724138	0.8103448275862069	0.13793103448275862	0.1724137931034483	0.08620689655172414	0.10344827586206896	0.1206896551724138	0.20689655172413793	0.10043668122270742	0.026200873362445413	0.20689655172413793	2.293103448275862	0.13793103448275862	0.009956440572495333	0.5380710659898477	3.731554873498284	1.606365695845579	0.12873563218390804	0.31399835796387515	0.029597701149425285	0.1632183908045977	0.029597701149425285	0.03637110016420361	0.17779146141215108
en_296	en	rltc	pro	31.026315789473685	0.01102629346904156	0.002544529262086514	0.0016963528413910093	1.131578947368421	0.02631578947368421	0.34210526315789475	0.02631578947368421	0.0	0.5789473684210527	3.3421052631578947	0.6578947368421053	0.4732824427480916	0.9604130808950087	0.018659881255301103	0.23684210526315788	0.717391304347826	0.14130434782608695	0.06521739130434782	0.358695652173913	0.02631578947368421	0.05263157894736842	0.5	0.13157894736842105	0.21052631578947367	0.02631578947368421	0.2894736842105263	0.07894736842105263	0.13157894736842105	0.08018867924528301	0.018867924528301886	0.15789473684210525	1.5384615384615385	0.28205128205128205	0.010178117048346057	0.6638655462184874	3.8073369498403067	1.7610972639649471	0.17307692307692307	0.19658119658119658	0.023504273504273504	0.05341880341880341	0.017094017094017092	0.09188034188034187	0.08547008547008547
en_3	en	rltc	pro	23.583333333333332	0.046819787985865724	0.0	0.006183745583038869	0.8333333333333334	0.10416666666666667	0.3125	0.0	0.020833333333333332	0.3125	1.5	1.5625	0.45671378091872794	0.9718045112781954	0.01060070671378092	0.3333333333333333	0.7394366197183099	0.11267605633802817	0.06338028169014084	0.07042253521126761	0.0	0.1875	0.6041666666666666	0.10416666666666667	0.08333333333333333	0.041666666666666664	0.125	0.0625	0.22916666666666666	0.09876543209876543	0.030864197530864196	0.22916666666666666	1.6875	0.125	0.007950530035335688	0.5900621118012422	3.632934293955245	1.498028215413821	0.1723958333333333	0.29635416666666664	0.05572916666666666	0.109375	0.05572916666666666	0.03194444444444444	0.1326388888888889
en_300	en	rltc	pro	28.27777777777778	0.023575638506876228	0.0	0.0	0.8888888888888888	0.1111111111111111	0.4444444444444444	0.05555555555555555	0.0	0.3888888888888889	1.3333333333333333	1.2222222222222223	0.42829076620825146	0.9732142857142857	0.009823182711198428	0.3888888888888889	0.9038461538461539	0.057692307692307696	0.057692307692307696	0.21153846153846154	0.0	0.4444444444444444	0.7222222222222222	0.16666666666666666	0.1111111111111111	0.0	0.05555555555555555	0.1111111111111111	0.16666666666666666	0.11538461538461539	0.057692307692307696	0.1111111111111111	1.2222222222222223	0.2777777777777778	0.007858546168958742	0.6481481481481481	3.7929054353767313	1.7669016671217639	0.12037037037037036	0.3167989417989418	0.0992063492063492	0.20238095238095236	0.0992063492063492	0.05555555555555555	0.05092592592592592
en_303	en	rltc	pro	22.134615384615383	0.04083405734144222	0.013900955690703735	0.0	0.6153846153846154	0.09615384615384616	0.34615384615384615	0.0	0.0	0.5192307692307693	0.9038461538461539	1.3269230769230769	0.4326672458731538	0.974559686888454	0.0069504778453518675	0.28846153846153844	0.7756410256410257	0.16025641025641027	0.04487179487179487	0.09615384615384616	0.019230769230769232	0.25	0.5192307692307693	0.11538461538461539	0.11538461538461539	0.057692307692307696	0.11538461538461539	0.09615384615384616	0.09615384615384616	0.07142857142857142	0.023809523809523808	0.15384615384615385	1.6153846153846154	0.3269230769230769	0.011294526498696786	0.5739644970414202	3.5254654524462037	1.4315207283652245	0.0673076923076923	0.2525641025641026	0.060897435897435896	0.2	0.05208333333333333	0.06794871794871794	0.10689102564102565
en_305	en	rltc	pro	34.857142857142854	0.010245901639344262	0.004098360655737705	0.0020491803278688526	1.2142857142857142	0.0	0.35714285714285715	0.0	0.0	0.35714285714285715	3.642857142857143	2.2142857142857144	0.47540983606557374	1.0	0.0020491803278688526	0.0	0.5294117647058824	0.09803921568627451	0.1568627450980392	0.21568627450980393	0.0	0.42857142857142855	0.8571428571428571	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.21428571428571427	0.0	0.0	0.027777777777777776	0.14285714285714285	2.2142857142857144	0.07142857142857142	0.010245901639344262	0.8048780487804879	4.071782671998619	1.8185547798836836	0.23341836734693877	0.09183673469387754	0.1441326530612245	0.07142857142857142	0.10841836734693877	0.08163265306122448	0.19770408163265304
en_306	en	rltc	pro	23.822580645161292	0.027758970886932972	0.002708192281651997	0.003385240352064997	0.8548387096774194	0.0967741935483871	0.3064516129032258	0.0	0.0	0.46774193548387094	1.1774193548387097	0.9032258064516129	0.4082599864590386	0.9741518578352181	0.008124576844955992	0.1935483870967742	0.8461538461538461	0.11888111888111888	0.04195804195804196	0.15384615384615385	0.016129032258064516	0.0967741935483871	0.45161290322580644	0.0967741935483871	0.06451612903225806	0.016129032258064516	0.0967741935483871	0.08064516129032258	0.1774193548387097	0.06878306878306878	0.026455026455026454	0.27419354838709675	1.3709677419354838	0.3548387096774194	0.012863913337846988	0.5878787878787879	3.1198293244224495	1.4036485342463059	0.08767281105990782	0.35456989247311826	0.03832565284178187	0.07638248847926267	0.030261136712749617	0.07258064516129033	0.08214285714285714
en_307	en	rltc	pro	22.073529411764707	0.04063957361758828	0.0006662225183211193	0.005329780146568954	0.6176470588235294	0.10294117647058823	0.23529411764705882	0.029411764705882353	0.0	0.3235294117647059	1.25	0.8088235294117647	0.40239840106595604	0.9821138211382113	0.006662225183211193	0.11764705882352941	0.7604790419161677	0.09580838323353294	0.05389221556886228	0.041916167664670656	0.0	0.10294117647058823	0.27941176470588236	0.10294117647058823	0.08823529411764706	0.0	0.058823529411764705	0.04411764705882353	0.07352941176470588	0.03550295857988166	0.005917159763313609	0.11764705882352941	1.338235294117647	0.2647058823529412	0.008660892738174551	0.5562130177514792	3.544722501013421	1.5600479672202827	0.10920868347338936	0.21593137254901962	0.054936974789915966	0.08431372549019607	0.029936974789915964	0.09191176470588236	0.1490546218487395
en_308	en	rltc	pro	21.56896551724138	0.06474820143884892	0.002398081534772182	0.003996802557953637	0.7586206896551724	0.06896551724137931	0.25862068965517243	0.0	0.0	0.3448275862068966	1.1896551724137931	1.0344827586206897	0.4212629896083134	0.9813780260707635	0.007993605115907274	0.13793103448275862	0.7453416149068323	0.12422360248447205	0.043478260869565216	0.11180124223602485	0.017241379310344827	0.22413793103448276	0.3448275862068966	0.0	0.034482758620689655	0.0	0.034482758620689655	0.06896551724137931	0.06896551724137931	0.03076923076923077	0.015384615384615385	0.10344827586206896	1.3833333333333333	0.23333333333333334	0.004796163069544364	0.46706586826347307	3.688211455248422	1.4359482164520212	0.11583333333333333	0.20069444444444443	0.075	0.1497222222222222	0.05416666666666667	0.0027777777777777775	0.20180555555555557
en_309	en	rltc	pro	24.26829268292683	0.034170854271356785	0.006030150753768844	0.0010050251256281408	0.6097560975609756	0.04878048780487805	0.2682926829268293	0.0	0.0	0.5121951219512195	1.3902439024390243	0.7804878048780488	0.4130653266331658	0.9809069212410502	0.018090452261306532	0.3170731707317073	0.8440366972477065	0.09174311926605505	0.07339449541284404	0.12844036697247707	0.0	0.12195121951219512	0.24390243902439024	0.07317073170731707	0.14634146341463414	0.024390243902439025	0.07317073170731707	0.17073170731707318	0.12195121951219512	0.008130081300813009	0.056910569105691054	0.07317073170731707	1.119047619047619	0.35714285714285715	0.017085427135678392	0.6048387096774194	3.6220376421902567	1.5913348040549133	0.15726568405139835	0.3482142857142857	0.039474678760393046	0.1743008314436886	0.03342781557067271	0.010808767951625095	0.046031746031746035
en_31	en	rltc	pro	26.2375	0.04192472606002858	0.0023820867079561697	0.004287756074321105	0.7375	0.1125	0.2125	0.0125	0.0125	0.3375	1.725	1.1625	0.4030490709861839	0.9825783972125436	0.006669842782277275	0.2625	0.7092511013215859	0.15418502202643172	0.07048458149779736	0.05726872246696035	0.025	0.1125	0.375	0.1	0.0625	0.0125	0.15	0.0375	0.0625	0.034782608695652174	0.017391304347826087	0.05	1.5875	0.2875	0.0033349213911386373	0.5763358778625954	3.4668104125540977	1.6054805627614332	0.1365029761904762	0.3424702380952381	0.040773809523809525	0.08803571428571429	0.03742559523809523	0.04357142857142857	0.1487202380952381
en_314	en	rltc	pro	25.543478260869566	0.03914893617021276	0.00425531914893617	0.005106382978723404	0.7391304347826086	0.10869565217391304	0.21739130434782608	0.0	0.0	0.5	1.391304347826087	1.7173913043478262	0.4306382978723404	0.9844357976653697	0.00851063829787234	0.45652173913043476	0.7338129496402878	0.17266187050359713	0.10071942446043165	0.04316546762589928	0.0	0.32608695652173914	0.6521739130434783	0.08695652173913043	0.08695652173913043	0.043478260869565216	0.13043478260869565	0.30434782608695654	0.10869565217391304	0.01282051282051282	0.03205128205128205	0.2826086956521739	1.7826086956521738	0.21739130434782608	0.011063829787234043	0.6071428571428571	3.618744381623884	1.6996265626404823	0.127536231884058	0.19402173913043477	0.07324016563146998	0.1480072463768116	0.06961697722567287	0.029917184265010353	0.18374741200828157
en_316	en	rltc	pro	37.30769230769231	0.008247422680412371	0.002061855670103093	0.004123711340206186	1.0769230769230769	0.07692307692307693	0.38461538461538464	0.0	0.0	0.23076923076923078	2.230769230769231	2.3846153846153846	0.4041237113402062	0.98989898989899	0.012371134020618556	0.15384615384615385	0.5510204081632653	0.10204081632653061	0.20408163265306123	0.1836734693877551	0.0	0.3076923076923077	0.5384615384615384	0.07692307692307693	0.23076923076923078	0.15384615384615385	0.3076923076923077	0.07692307692307693	0.15384615384615385	0.034482758620689655	0.017241379310344827	0.23076923076923078	2.2142857142857144	0.21428571428571427	0.008247422680412371	0.7428571428571429	4.236734901451152	2.0043067540753414	0.2139455782312925	0.17159863945578227	0.06785714285714285	0.08163265306122448	0.09166666666666666	0.08163265306122448	0.1488095238095238
en_317	en	rltc	pro	28.454545454545453	0.054313099041533544	0.0007987220447284345	0.00878594249201278	0.9772727272727273	0.25	0.4772727272727273	0.0	0.045454545454545456	0.25	1.6136363636363635	1.1590909090909092	0.4424920127795527	0.9651567944250871	0.003993610223642172	0.5454545454545454	0.6666666666666666	0.15053763440860216	0.03225806451612903	0.0967741935483871	0.0	0.13636363636363635	0.6818181818181818	0.13636363636363635	0.13636363636363635	0.0	0.11363636363636363	0.045454545454545456	0.11363636363636363	0.11038961038961038	0.006493506493506494	0.11363636363636363	2.9545454545454546	0.18181818181818182	0.00718849840255591	0.48947368421052634	4.031902241109497	1.476747245306023	0.10378787878787878	0.2295454545454545	0.04924242424242424	0.1115530303030303	0.04924242424242424	0.06893939393939395	0.2513257575757576
en_319	en	rltc	pro	26.08695652173913	0.02	0.005	0.0008333333333333334	1.0	0.13043478260869565	0.30434782608695654	0.0	0.0	0.34782608695652173	1.934782608695652	1.7608695652173914	0.425	0.9845559845559846	0.010833333333333334	0.06521739130434782	0.8130841121495327	0.09345794392523364	0.06542056074766354	0.2803738317757009	0.021739130434782608	0.08695652173913043	0.3695652173913043	0.13043478260869565	0.06521739130434782	0.021739130434782608	0.10869565217391304	0.021739130434782608	0.10869565217391304	0.025806451612903226	0.05806451612903226	0.10869565217391304	1.1914893617021276	0.3829787234042553	0.0025	0.6854838709677419	3.544214667866552	1.6214018531342582	0.11914893617021276	0.11631205673758865	0.05673758865248227	0.07943262411347518	0.04609929078014184	0.02127659574468085	0.13546099290780142
en_321	en	rltc	pro	30.30909090909091	0.04019196160767846	0.001799640071985603	0.0011997600479904018	0.9454545454545454	0.05454545454545454	0.32727272727272727	0.07272727272727272	0.01818181818181818	0.6181818181818182	1.5272727272727273	0.7454545454545455	0.4331133773245351	0.9756756756756757	0.016196760647870425	0.38181818181818183	0.7295918367346939	0.1377551020408163	0.03571428571428571	0.07653061224489796	0.0	0.07272727272727272	0.8727272727272727	0.2	0.2909090909090909	0.09090909090909091	0.10909090909090909	0.10909090909090909	0.2	0.1504424778761062	0.022123893805309734	0.23636363636363636	2.4727272727272727	0.18181818181818182	0.002999400119976005	0.576036866359447	3.922931316033084	1.6815165788962922	0.13166666666666665	0.1999134199134199	0.01896103896103896	0.19411255411255413	0.008051948051948053	0.06168831168831169	0.24015151515151517
en_322	en	rltc	pro	25.053763440860216	0.0240343347639485	0.0012875536480686696	0.0	0.967741935483871	0.07526881720430108	0.40860215053763443	0.0	0.07526881720430108	0.5053763440860215	1.3333333333333333	1.6881720430107527	0.4459227467811159	0.9584870848708487	0.012875536480686695	0.3333333333333333	0.7907801418439716	0.08865248226950355	0.04609929078014184	0.1524822695035461	0.010752688172043012	0.3010752688172043	0.6021505376344086	0.07526881720430108	0.1935483870967742	0.07526881720430108	0.0967741935483871	0.043010752688172046	0.20430107526881722	0.13448275862068965	0.017241379310344827	0.13978494623655913	1.6595744680851063	0.22340425531914893	0.008583690987124463	0.6556291390728477	3.637236548810583	1.557325840368217	0.1222644376899696	0.2121580547112462	0.09009625126646402	0.20027862208713268	0.07289766970618033	0.024734042553191487	0.10735815602836879
en_323	en	rltc	pro	20.176470588235293	0.06268221574344024	0.0	0.004373177842565598	0.47058823529411764	0.35294117647058826	0.11764705882352941	0.0	0.0	0.5588235294117647	0.6764705882352942	1.8823529411764706	0.37900874635568516	0.9774436090225563	0.013119533527696793	0.029411764705882353	0.9080459770114943	0.21839080459770116	0.011494252873563218	0.13793103448275862	0.0	0.058823529411764705	0.17647058823529413	0.08823529411764706	0.14705882352941177	0.0	0.058823529411764705	0.0	0.029411764705882353	0.024691358024691357	0.012345679012345678	0.20588235294117646	1.3235294117647058	0.29411764705882354	0.0058309037900874635	0.5405405405405406	3.1773480528426377	1.42617942566762	0.11356209150326797	0.15441176470588233	0.0196078431372549	0.24346405228758172	0.012254901960784312	0.029411764705882353	0.13316993464052287
en_324	en	rltc	pro	22.13888888888889	0.05269761606022585	0.0012547051442910915	0.0037641154328732747	0.6111111111111112	0.027777777777777776	0.19444444444444445	0.0	0.0	0.5277777777777778	1.1944444444444444	1.1111111111111112	0.410288582183187	0.9732142857142857	0.011292346298619825	0.3888888888888889	0.7934782608695652	0.13043478260869565	0.03260869565217391	0.16304347826086957	0.027777777777777776	0.3888888888888889	0.8055555555555556	0.05555555555555555	0.1111111111111111	0.0	0.05555555555555555	0.1111111111111111	0.08333333333333333	0.07547169811320754	0.018867924528301886	0.1388888888888889	1.4166666666666667	0.3055555555555556	0.010037641154328732	0.4883720930232558	3.1638808107676213	1.467738544513463	0.07500000000000001	0.2722222222222222	0.07453703703703703	0.1738425925925926	0.05972222222222222	0.003472222222222222	0.14675925925925926
en_325	en	rltc	pro	19.78125	0.07345971563981042	0.0	0.005529225908372828	0.421875	0.046875	0.375	0.0	0.03125	0.390625	0.734375	0.96875	0.43285939968404424	0.9838420107719928	0.011058451816745656	0.375	0.7989690721649485	0.13402061855670103	0.010309278350515464	0.041237113402061855	0.0	0.078125	0.453125	0.15625	0.078125	0.046875	0.109375	0.125	0.0625	0.09248554913294797	0.028901734104046242	0.15625	1.5846153846153845	0.24615384615384617	0.0071090047393364926	0.43457943925233644	3.365838848904291	1.33261001008252	0.05256410256410256	0.22500000000000003	0.021538461538461538	0.22692307692307692	0.01846153846153846	0.029871794871794873	0.16410256410256413
en_327	en	rltc	pro	26.025	0.02881844380403458	0.0019212295869356388	0.0009606147934678194	1.075	0.025	0.25	0.05	0.0	0.3	1.875	1.65	0.4322766570605187	0.9846827133479212	0.009606147934678195	0.05	0.6126126126126126	0.11711711711711711	0.08108108108108109	0.09009009009009009	0.025	0.125	0.4	0.1	0.05	0.05	0.05	0.075	0.2	0.007633587786259542	0.030534351145038167	0.1	1.3902439024390243	0.34146341463414637	0.0019212295869356388	0.6666666666666666	3.495215976693038	1.5978452752508048	0.1402439024390244	0.14932249322493224	0.038075880758807586	0.05284552845528455	0.038075880758807586	0.07181571815718157	0.09498644986449864
en_329	en	rltc	pro	25.61904761904762	0.02695167286245353	0.004646840148698885	0.0	0.6190476190476191	0.14285714285714285	0.16666666666666666	0.0	0.0	0.42857142857142855	1.5238095238095237	1.4047619047619047	0.43773234200743494	0.9711340206185567	0.00929368029739777	0.14285714285714285	0.8317757009345794	0.06542056074766354	0.06542056074766354	0.06542056074766354	0.0	0.14285714285714285	0.4523809523809524	0.0	0.09523809523809523	0.0	0.09523809523809523	0.07142857142857142	0.047619047619047616	0.0546875	0.015625	0.11904761904761904	1.3255813953488371	0.3953488372093023	0.008364312267657992	0.6785714285714286	3.400454280863807	1.6952579392587737	0.11511627906976743	0.22137320044296788	0.037818383167220374	0.09324473975636766	0.033167220376522706	0.1003875968992248	0.05005537098560354
en_33	en	rltc	pro	16.085470085470085	0.04569606801275239	0.005844845908607864	0.0037194473963868225	0.4358974358974359	0.042735042735042736	0.21367521367521367	0.0	0.0	0.4700854700854701	1.0256410256410255	0.5128205128205128	0.42029755579171096	0.9838308457711443	0.013283740701381509	0.1111111111111111	0.9540229885057471	0.08620689655172414	0.05747126436781609	0.13793103448275862	0.008547008547008548	0.08547008547008547	0.20512820512820512	0.02564102564102564	0.08547008547008547	0.02564102564102564	0.03418803418803419	0.02564102564102564	0.1111111111111111	0.03278688524590164	0.0	0.23931623931623933	0.860655737704918	0.45081967213114754	0.009564293304994687	0.46846846846846846	2.9831842462908176	1.3034674690072274	0.07677595628415301	0.21598360655737706	0.031010928961748632	0.03469945355191257	0.015983606557377048	0.04125683060109289	0.14166666666666666
